Date ID	Order Date	Ship Date	Day of Week
CA-2014-147291	3/12/2014 12:00:00 AM	3/18/2014 12:00:00 AM	3
IZ-2012-3990	6/6/2012 12:00:00 AM	6/10/2012 12:00:00 AM	3
SA-2014-3870	2/12/2014 12:00:00 AM	2/16/2014 12:00:00 AM	3
IN-2011-38965	10/5/2011 12:00:00 AM	10/10/2011 12:00:00 AM	3
IN-2013-81504	3/27/2013 12:00:00 AM	4/1/2013 12:00:00 AM	3
IN-2014-15662	1/29/2014 12:00:00 AM	2/3/2014 12:00:00 AM	3
IT-2014-2500344	7/30/2014 12:00:00 AM	8/4/2014 12:00:00 AM	3
MX-2014-152184	4/23/2014 12:00:00 AM	4/25/2014 12:00:00 AM	3
IN-2013-70178	3/13/2013 12:00:00 AM	3/17/2013 12:00:00 AM	3
CA-2012-109337	11/21/2012 12:00:00 AM	11/23/2012 12:00:00 AM	3
MX-2014-141208	7/2/2014 12:00:00 AM	7/6/2014 12:00:00 AM	3
IN-2012-66531	6/27/2012 12:00:00 AM	7/1/2012 12:00:00 AM	3
MX-2013-103744	9/4/2013 12:00:00 AM	9/5/2013 12:00:00 AM	3
US-2011-151967	12/7/2011 12:00:00 AM	12/10/2011 12:00:00 AM	3
IN-2014-55065	11/26/2014 12:00:00 AM	11/30/2014 12:00:00 AM	3
CA-2013-118745	6/12/2013 12:00:00 AM	6/17/2013 12:00:00 AM	3
ES-2014-4245621	12/3/2014 12:00:00 AM	12/7/2014 12:00:00 AM	3
IN-2013-22333	8/28/2013 12:00:00 AM	9/4/2013 12:00:00 AM	3
ES-2013-4250728	6/19/2013 12:00:00 AM	6/22/2013 12:00:00 AM	3
ID-2013-32903	12/4/2013 12:00:00 AM	12/9/2013 12:00:00 AM	3
ES-2013-2638509	11/6/2013 12:00:00 AM	11/9/2013 12:00:00 AM	3
IT-2013-2418506	2/6/2013 12:00:00 AM	2/9/2013 12:00:00 AM	3
ID-2011-23068	10/19/2011 12:00:00 AM	10/22/2011 12:00:00 AM	3
ES-2012-2943937	9/26/2012 12:00:00 AM	9/28/2012 12:00:00 AM	3
ES-2014-3491817	3/26/2014 12:00:00 AM	4/1/2014 12:00:00 AM	3
IT-2014-1813491	9/17/2014 12:00:00 AM	9/22/2014 12:00:00 AM	3
MX-2014-157602	10/8/2014 12:00:00 AM	10/12/2014 12:00:00 AM	3
CA-2011-131926	6/1/2011 12:00:00 AM	6/6/2011 12:00:00 AM	3
IN-2011-24055	10/26/2011 12:00:00 AM	10/31/2011 12:00:00 AM	3
ID-2012-70843	9/5/2012 12:00:00 AM	9/8/2012 12:00:00 AM	3
IN-2014-73447	8/20/2014 12:00:00 AM	8/25/2014 12:00:00 AM	3
ES-2013-2194911	10/16/2013 12:00:00 AM	10/22/2013 12:00:00 AM	3
IR-2014-4150	1/15/2014 12:00:00 AM	1/19/2014 12:00:00 AM	3
ES-2013-1001647	6/26/2013 12:00:00 AM	7/1/2013 12:00:00 AM	3
US-2011-163965	9/21/2011 12:00:00 AM	9/25/2011 12:00:00 AM	3
ES-2014-1282315	6/4/2014 12:00:00 AM	6/7/2014 12:00:00 AM	3
MX-2014-124016	12/10/2014 12:00:00 AM	12/15/2014 12:00:00 AM	3
IN-2013-72131	10/30/2013 12:00:00 AM	11/2/2013 12:00:00 AM	3
IN-2014-16852	6/18/2014 12:00:00 AM	6/21/2014 12:00:00 AM	3
CA-2013-168032	1/30/2013 12:00:00 AM	2/3/2013 12:00:00 AM	3
CG-2013-2900	8/28/2013 12:00:00 AM	8/28/2013 12:00:00 AM	3
US-2011-156762	12/28/2011 12:00:00 AM	12/30/2011 12:00:00 AM	3
CA-2014-137596	9/3/2014 12:00:00 AM	9/8/2014 12:00:00 AM	3
IN-2012-47750	2/15/2012 12:00:00 AM	2/18/2012 12:00:00 AM	3
SF-2012-6960	5/2/2012 12:00:00 AM	5/4/2012 12:00:00 AM	3
CA-2014-108574	10/8/2014 12:00:00 AM	10/12/2014 12:00:00 AM	3
ES-2014-4673578	5/7/2014 12:00:00 AM	5/9/2014 12:00:00 AM	3
PL-2013-6230	10/16/2013 12:00:00 AM	10/22/2013 12:00:00 AM	3
CA-2013-112585	7/31/2013 12:00:00 AM	8/3/2013 12:00:00 AM	3
IN-2011-78263	2/16/2011 12:00:00 AM	2/21/2011 12:00:00 AM	3
US-2014-133200	5/7/2014 12:00:00 AM	5/12/2014 12:00:00 AM	3
MX-2012-126326	10/3/2012 12:00:00 AM	10/5/2012 12:00:00 AM	3
US-2011-165659	6/1/2011 12:00:00 AM	6/6/2011 12:00:00 AM	3
IN-2014-48611	8/13/2014 12:00:00 AM	8/18/2014 12:00:00 AM	3
IN-2014-66965	4/16/2014 12:00:00 AM	4/21/2014 12:00:00 AM	3
MX-2011-155257	7/13/2011 12:00:00 AM	7/15/2011 12:00:00 AM	3
ES-2013-3948146	11/13/2013 12:00:00 AM	11/18/2013 12:00:00 AM	3
MX-2012-124401	2/8/2012 12:00:00 AM	2/10/2012 12:00:00 AM	3
SF-2014-9660	4/23/2014 12:00:00 AM	4/23/2014 12:00:00 AM	3
ES-2013-1012206	3/6/2013 12:00:00 AM	3/8/2013 12:00:00 AM	3
IN-2012-35850	5/9/2012 12:00:00 AM	5/12/2012 12:00:00 AM	3
ES-2014-3856656	4/23/2014 12:00:00 AM	4/28/2014 12:00:00 AM	3
ZA-2013-8130	9/4/2013 12:00:00 AM	9/10/2013 12:00:00 AM	3
ID-2012-85053	11/21/2012 12:00:00 AM	11/23/2012 12:00:00 AM	3
MX-2012-134978	6/13/2012 12:00:00 AM	6/15/2012 12:00:00 AM	3
IN-2012-10013	10/17/2012 12:00:00 AM	10/22/2012 12:00:00 AM	3
MX-2014-109064	8/13/2014 12:00:00 AM	8/20/2014 12:00:00 AM	3
IN-2014-70738	12/17/2014 12:00:00 AM	12/23/2014 12:00:00 AM	3
MG-2014-9160	7/9/2014 12:00:00 AM	7/11/2014 12:00:00 AM	3
ID-2014-15186	4/16/2014 12:00:00 AM	4/23/2014 12:00:00 AM	3
IN-2014-37040	3/26/2014 12:00:00 AM	3/30/2014 12:00:00 AM	3
IN-2014-75918	9/3/2014 12:00:00 AM	9/6/2014 12:00:00 AM	3
CA-2013-164399	11/13/2013 12:00:00 AM	11/16/2013 12:00:00 AM	3
CA-2012-119879	11/21/2012 12:00:00 AM	11/25/2012 12:00:00 AM	3
IN-2012-59433	3/7/2012 12:00:00 AM	3/10/2012 12:00:00 AM	3
ES-2011-1640672	2/2/2011 12:00:00 AM	2/5/2011 12:00:00 AM	3
IN-2011-47589	7/20/2011 12:00:00 AM	7/22/2011 12:00:00 AM	3
IN-2011-46728	5/18/2011 12:00:00 AM	5/20/2011 12:00:00 AM	3
TU-2012-8730	2/22/2012 12:00:00 AM	2/28/2012 12:00:00 AM	3
CA-2013-146206	9/11/2013 12:00:00 AM	9/15/2013 12:00:00 AM	3
MX-2011-137064	2/9/2011 12:00:00 AM	2/11/2011 12:00:00 AM	3
MX-2012-146115	4/18/2012 12:00:00 AM	4/25/2012 12:00:00 AM	3
ID-2012-83149	10/3/2012 12:00:00 AM	10/10/2012 12:00:00 AM	3
ID-2011-47155	6/22/2011 12:00:00 AM	6/24/2011 12:00:00 AM	3
MX-2014-168550	6/18/2014 12:00:00 AM	6/21/2014 12:00:00 AM	3
UP-2012-4620	11/7/2012 12:00:00 AM	11/8/2012 12:00:00 AM	3
ES-2012-1208415	9/5/2012 12:00:00 AM	9/6/2012 12:00:00 AM	3
ES-2014-4297997	8/20/2014 12:00:00 AM	8/20/2014 12:00:00 AM	3
IN-2012-63143	9/12/2012 12:00:00 AM	9/14/2012 12:00:00 AM	3
IN-2012-34324	10/3/2012 12:00:00 AM	10/7/2012 12:00:00 AM	3
ID-2012-73146	10/24/2012 12:00:00 AM	10/30/2012 12:00:00 AM	3
IN-2013-47393	9/11/2013 12:00:00 AM	9/14/2013 12:00:00 AM	3
IN-2012-78333	12/12/2012 12:00:00 AM	12/17/2012 12:00:00 AM	3
MX-2011-129567	12/21/2011 12:00:00 AM	12/23/2011 12:00:00 AM	3
CA-2013-124590	11/13/2013 12:00:00 AM	11/17/2013 12:00:00 AM	3
MX-2013-149538	12/18/2013 12:00:00 AM	12/23/2013 12:00:00 AM	3
ES-2014-2774938	1/1/2014 12:00:00 AM	1/3/2014 12:00:00 AM	3
ES-2014-1472055	6/4/2014 12:00:00 AM	6/4/2014 12:00:00 AM	3
US-2013-150861	12/4/2013 12:00:00 AM	12/7/2013 12:00:00 AM	3
US-2014-128951	7/16/2014 12:00:00 AM	7/18/2014 12:00:00 AM	3
IN-2014-52538	3/26/2014 12:00:00 AM	3/30/2014 12:00:00 AM	3
IN-2012-11210	4/25/2012 12:00:00 AM	4/30/2012 12:00:00 AM	3
IN-2012-55821	6/6/2012 12:00:00 AM	6/7/2012 12:00:00 AM	3
ES-2011-4450646	11/30/2011 12:00:00 AM	12/1/2011 12:00:00 AM	3
ID-2013-52370	5/29/2013 12:00:00 AM	6/2/2013 12:00:00 AM	3
ES-2014-5444640	10/1/2014 12:00:00 AM	10/4/2014 12:00:00 AM	3
US-2014-164056	4/30/2014 12:00:00 AM	5/5/2014 12:00:00 AM	3
ES-2011-3121115	11/23/2011 12:00:00 AM	11/27/2011 12:00:00 AM	3
ES-2013-2569541	9/11/2013 12:00:00 AM	9/13/2013 12:00:00 AM	3
US-2012-148467	12/19/2012 12:00:00 AM	12/22/2012 12:00:00 AM	3
IN-2014-37033	8/27/2014 12:00:00 AM	8/31/2014 12:00:00 AM	3
IN-2013-25245	4/17/2013 12:00:00 AM	4/22/2013 12:00:00 AM	3
EZ-2013-9740	6/19/2013 12:00:00 AM	6/24/2013 12:00:00 AM	3
IR-2013-7680	11/27/2013 12:00:00 AM	12/2/2013 12:00:00 AM	3
MX-2013-159583	1/2/2013 12:00:00 AM	1/6/2013 12:00:00 AM	3
CA-2014-113558	10/22/2014 12:00:00 AM	10/27/2014 12:00:00 AM	3
IN-2014-12911	9/24/2014 12:00:00 AM	9/28/2014 12:00:00 AM	3
IN-2011-40141	6/22/2011 12:00:00 AM	6/26/2011 12:00:00 AM	3
US-2014-117534	3/26/2014 12:00:00 AM	3/27/2014 12:00:00 AM	3
US-2014-146367	12/10/2014 12:00:00 AM	12/12/2014 12:00:00 AM	3
IN-2012-24027	8/8/2012 12:00:00 AM	8/14/2012 12:00:00 AM	3
ES-2012-4047647	8/8/2012 12:00:00 AM	8/10/2012 12:00:00 AM	3
MX-2013-128986	5/8/2013 12:00:00 AM	5/10/2013 12:00:00 AM	3
ID-2012-70857	12/12/2012 12:00:00 AM	12/13/2012 12:00:00 AM	3
CA-2011-119144	11/16/2011 12:00:00 AM	11/18/2011 12:00:00 AM	3
CA-2011-154893	12/21/2011 12:00:00 AM	12/27/2011 12:00:00 AM	3
MX-2014-110338	10/29/2014 12:00:00 AM	11/1/2014 12:00:00 AM	3
CA-2014-150420	6/4/2014 12:00:00 AM	6/9/2014 12:00:00 AM	3
NI-2013-4780	7/3/2013 12:00:00 AM	7/6/2013 12:00:00 AM	3
IN-2012-49983	10/17/2012 12:00:00 AM	10/23/2012 12:00:00 AM	3
IR-2014-4320	2/19/2014 12:00:00 AM	2/25/2014 12:00:00 AM	3
MX-2013-137183	7/24/2013 12:00:00 AM	7/25/2013 12:00:00 AM	3
CA-2012-149650	10/24/2012 12:00:00 AM	10/27/2012 12:00:00 AM	3
IN-2013-57641	9/25/2013 12:00:00 AM	9/29/2013 12:00:00 AM	3
ES-2012-2080192	4/11/2012 12:00:00 AM	4/15/2012 12:00:00 AM	3
MX-2014-103660	11/12/2014 12:00:00 AM	11/12/2014 12:00:00 AM	3
ES-2011-4154402	6/22/2011 12:00:00 AM	6/26/2011 12:00:00 AM	3
MX-2012-105648	2/15/2012 12:00:00 AM	2/17/2012 12:00:00 AM	3
IN-2012-31867	8/1/2012 12:00:00 AM	8/6/2012 12:00:00 AM	3
US-2013-165505	1/23/2013 12:00:00 AM	1/27/2013 12:00:00 AM	3
IT-2011-1877466	2/2/2011 12:00:00 AM	2/6/2011 12:00:00 AM	3
IN-2013-42311	2/27/2013 12:00:00 AM	2/28/2013 12:00:00 AM	3
IR-2013-4110	9/25/2013 12:00:00 AM	9/25/2013 12:00:00 AM	3
GH-2011-210	11/16/2011 12:00:00 AM	11/18/2011 12:00:00 AM	3
RO-2014-7360	4/9/2014 12:00:00 AM	4/11/2014 12:00:00 AM	3
ID-2013-20471	1/9/2013 12:00:00 AM	1/12/2013 12:00:00 AM	3
US-2013-166660	1/30/2013 12:00:00 AM	2/1/2013 12:00:00 AM	3
MX-2013-101805	10/9/2013 12:00:00 AM	10/14/2013 12:00:00 AM	3
IN-2013-15529	9/25/2013 12:00:00 AM	9/29/2013 12:00:00 AM	3
ES-2011-5861038	3/30/2011 12:00:00 AM	4/3/2011 12:00:00 AM	3
MX-2011-105893	11/16/2011 12:00:00 AM	11/19/2011 12:00:00 AM	3
AO-2014-2270	5/28/2014 12:00:00 AM	6/4/2014 12:00:00 AM	3
IN-2013-63717	4/17/2013 12:00:00 AM	4/24/2013 12:00:00 AM	3
US-2011-158001	8/31/2011 12:00:00 AM	9/5/2011 12:00:00 AM	3
UP-2013-9700	12/25/2013 12:00:00 AM	12/30/2013 12:00:00 AM	3
ID-2012-37838	11/14/2012 12:00:00 AM	11/16/2012 12:00:00 AM	3
UP-2014-2040	7/23/2014 12:00:00 AM	7/24/2014 12:00:00 AM	3
ID-2013-30866	7/17/2013 12:00:00 AM	7/21/2013 12:00:00 AM	3
BN-2011-6760	9/21/2011 12:00:00 AM	9/22/2011 12:00:00 AM	3
IN-2013-60588	11/20/2013 12:00:00 AM	11/20/2013 12:00:00 AM	3
CA-2011-162089	3/30/2011 12:00:00 AM	4/1/2011 12:00:00 AM	3
US-2013-131611	11/6/2013 12:00:00 AM	11/10/2013 12:00:00 AM	3
MX-2014-160738	12/10/2014 12:00:00 AM	12/15/2014 12:00:00 AM	3
CA-2013-131093	9/18/2013 12:00:00 AM	9/21/2013 12:00:00 AM	3
AG-2013-6810	7/10/2013 12:00:00 AM	7/12/2013 12:00:00 AM	3
MX-2014-125878	2/26/2014 12:00:00 AM	3/5/2014 12:00:00 AM	3
IN-2014-32049	9/3/2014 12:00:00 AM	9/7/2014 12:00:00 AM	3
MX-2013-102470	11/20/2013 12:00:00 AM	11/23/2013 12:00:00 AM	3
IT-2013-4891100	5/1/2013 12:00:00 AM	5/3/2013 12:00:00 AM	3
ID-2011-36011	1/26/2011 12:00:00 AM	1/27/2011 12:00:00 AM	3
CA-2011-9430	11/9/2011 12:00:00 AM	11/11/2011 12:00:00 AM	3
IN-2014-45986	10/8/2014 12:00:00 AM	10/13/2014 12:00:00 AM	3
MX-2013-137631	5/29/2013 12:00:00 AM	6/4/2013 12:00:00 AM	3
ES-2013-2387221	9/4/2013 12:00:00 AM	9/8/2013 12:00:00 AM	3
IN-2013-54162	12/25/2013 12:00:00 AM	1/1/2014 12:00:00 AM	3
CA-2012-134719	10/10/2012 12:00:00 AM	10/15/2012 12:00:00 AM	3
MX-2013-134453	3/27/2013 12:00:00 AM	3/30/2013 12:00:00 AM	3
RS-2014-3790	12/17/2014 12:00:00 AM	12/20/2014 12:00:00 AM	3
IN-2012-72229	6/27/2012 12:00:00 AM	7/2/2012 12:00:00 AM	3
ID-2014-82463	1/29/2014 12:00:00 AM	2/2/2014 12:00:00 AM	3
MX-2014-166135	9/17/2014 12:00:00 AM	9/19/2014 12:00:00 AM	3
MX-2014-148509	6/18/2014 12:00:00 AM	6/20/2014 12:00:00 AM	3
CA-2013-134803	5/29/2013 12:00:00 AM	6/4/2013 12:00:00 AM	3
IT-2011-4480159	10/12/2011 12:00:00 AM	10/16/2011 12:00:00 AM	3
IN-2013-38384	12/11/2013 12:00:00 AM	12/13/2013 12:00:00 AM	3
IN-2013-77353	10/30/2013 12:00:00 AM	11/2/2013 12:00:00 AM	3
ES-2014-2120735	6/4/2014 12:00:00 AM	6/4/2014 12:00:00 AM	3
ES-2012-2740636	8/29/2012 12:00:00 AM	9/5/2012 12:00:00 AM	3
ES-2012-2541285	3/7/2012 12:00:00 AM	3/12/2012 12:00:00 AM	3
IT-2011-1781238	11/2/2011 12:00:00 AM	11/7/2011 12:00:00 AM	3
US-2013-126893	11/27/2013 12:00:00 AM	12/2/2013 12:00:00 AM	3
MZ-2013-7940	7/31/2013 12:00:00 AM	8/4/2013 12:00:00 AM	3
CA-2013-102813	7/3/2013 12:00:00 AM	7/4/2013 12:00:00 AM	3
ES-2013-5590763	11/6/2013 12:00:00 AM	11/10/2013 12:00:00 AM	3
CA-2012-127453	12/19/2012 12:00:00 AM	12/20/2012 12:00:00 AM	3
CA-2011-154963	6/22/2011 12:00:00 AM	6/27/2011 12:00:00 AM	3
US-2013-100720	7/17/2013 12:00:00 AM	7/22/2013 12:00:00 AM	3
IT-2012-5123429	8/15/2012 12:00:00 AM	8/18/2012 12:00:00 AM	3
US-2013-120152	12/18/2013 12:00:00 AM	12/20/2013 12:00:00 AM	3
MX-2013-154270	10/2/2013 12:00:00 AM	10/7/2013 12:00:00 AM	3
IT-2012-2157465	11/14/2012 12:00:00 AM	11/18/2012 12:00:00 AM	3
SU-2014-5140	11/26/2014 12:00:00 AM	12/1/2014 12:00:00 AM	3
ES-2014-1006842	11/26/2014 12:00:00 AM	11/28/2014 12:00:00 AM	3
ES-2011-4932761	5/18/2011 12:00:00 AM	5/24/2011 12:00:00 AM	3
IZ-2014-6960	12/10/2014 12:00:00 AM	12/14/2014 12:00:00 AM	3
IN-2014-30390	12/31/2014 12:00:00 AM	1/3/2015 12:00:00 AM	3
IN-2014-66755	6/18/2014 12:00:00 AM	6/25/2014 12:00:00 AM	3
MO-2013-6320	9/4/2013 12:00:00 AM	9/9/2013 12:00:00 AM	3
IN-2014-67504	11/19/2014 12:00:00 AM	11/24/2014 12:00:00 AM	3
ES-2014-4822929	6/25/2014 12:00:00 AM	6/27/2014 12:00:00 AM	3
MX-2013-160962	7/31/2013 12:00:00 AM	8/4/2013 12:00:00 AM	3
CA-2012-136805	5/23/2012 12:00:00 AM	5/27/2012 12:00:00 AM	3
MX-2012-127446	4/11/2012 12:00:00 AM	4/11/2012 12:00:00 AM	3
CA-2011-108147	6/8/2011 12:00:00 AM	6/13/2011 12:00:00 AM	3
IN-2013-86488	5/8/2013 12:00:00 AM	5/12/2013 12:00:00 AM	3
IT-2012-5446380	8/22/2012 12:00:00 AM	8/28/2012 12:00:00 AM	3
CA-2011-143903	7/20/2011 12:00:00 AM	7/24/2011 12:00:00 AM	3
ES-2013-5150619	9/25/2013 12:00:00 AM	9/26/2013 12:00:00 AM	3
IV-2011-9090	8/10/2011 12:00:00 AM	8/14/2011 12:00:00 AM	3
IN-2014-12330	8/20/2014 12:00:00 AM	8/24/2014 12:00:00 AM	3
CA-2014-155880	3/26/2014 12:00:00 AM	4/1/2014 12:00:00 AM	3
MX-2014-114776	10/8/2014 12:00:00 AM	10/10/2014 12:00:00 AM	3
IN-2011-50361	7/27/2011 12:00:00 AM	7/31/2011 12:00:00 AM	3
ID-2013-79117	12/18/2013 12:00:00 AM	12/20/2013 12:00:00 AM	3
ES-2011-2083843	10/19/2011 12:00:00 AM	10/24/2011 12:00:00 AM	3
ID-2013-21129	8/14/2013 12:00:00 AM	8/17/2013 12:00:00 AM	3
ES-2014-2385129	12/24/2014 12:00:00 AM	12/28/2014 12:00:00 AM	3
IN-2013-19008	12/11/2013 12:00:00 AM	12/16/2013 12:00:00 AM	3
EG-2014-460	9/3/2014 12:00:00 AM	9/7/2014 12:00:00 AM	3
MX-2012-131870	10/24/2012 12:00:00 AM	10/28/2012 12:00:00 AM	3
ID-2013-70367	5/22/2013 12:00:00 AM	5/25/2013 12:00:00 AM	3
US-2011-148929	11/9/2011 12:00:00 AM	11/13/2011 12:00:00 AM	3
ES-2012-3247635	1/4/2012 12:00:00 AM	1/8/2012 12:00:00 AM	3
CA-2012-129322	8/8/2012 12:00:00 AM	8/10/2012 12:00:00 AM	3
IN-2014-44089	6/11/2014 12:00:00 AM	6/15/2014 12:00:00 AM	3
MX-2012-115693	8/22/2012 12:00:00 AM	8/25/2012 12:00:00 AM	3
MX-2012-132157	11/21/2012 12:00:00 AM	11/23/2012 12:00:00 AM	3
ES-2013-2708008	10/23/2013 12:00:00 AM	10/28/2013 12:00:00 AM	3
IR-2012-3550	9/5/2012 12:00:00 AM	9/10/2012 12:00:00 AM	3
UP-2014-5040	11/5/2014 12:00:00 AM	11/7/2014 12:00:00 AM	3
MX-2014-120733	10/1/2014 12:00:00 AM	10/4/2014 12:00:00 AM	3
MX-2013-114153	5/29/2013 12:00:00 AM	5/31/2013 12:00:00 AM	3
CA-2014-124765	11/26/2014 12:00:00 AM	12/1/2014 12:00:00 AM	3
NI-2014-8510	12/3/2014 12:00:00 AM	12/4/2014 12:00:00 AM	3
SA-2013-5320	4/17/2013 12:00:00 AM	4/21/2013 12:00:00 AM	3
MX-2013-153479	3/20/2013 12:00:00 AM	3/24/2013 12:00:00 AM	3
ES-2014-2416409	11/5/2014 12:00:00 AM	11/9/2014 12:00:00 AM	3
ES-2013-4568481	12/18/2013 12:00:00 AM	12/20/2013 12:00:00 AM	3
MX-2014-165449	11/5/2014 12:00:00 AM	11/10/2014 12:00:00 AM	3
MA-2013-5150	5/22/2013 12:00:00 AM	5/27/2013 12:00:00 AM	3
CA-2013-157280	11/6/2013 12:00:00 AM	11/8/2013 12:00:00 AM	3
IN-2013-49612	9/11/2013 12:00:00 AM	9/15/2013 12:00:00 AM	3
IT-2013-4869515	2/27/2013 12:00:00 AM	3/1/2013 12:00:00 AM	3
MX-2014-132703	7/2/2014 12:00:00 AM	7/9/2014 12:00:00 AM	3
MO-2014-5660	1/29/2014 12:00:00 AM	2/1/2014 12:00:00 AM	3
ES-2014-1029595	8/13/2014 12:00:00 AM	8/18/2014 12:00:00 AM	3
ES-2014-5081971	2/12/2014 12:00:00 AM	2/13/2014 12:00:00 AM	3
IN-2011-60196	11/30/2011 12:00:00 AM	11/30/2011 12:00:00 AM	3
IN-2014-58733	6/18/2014 12:00:00 AM	6/20/2014 12:00:00 AM	3
IT-2011-2226067	7/20/2011 12:00:00 AM	7/22/2011 12:00:00 AM	3
MX-2013-107398	10/9/2013 12:00:00 AM	10/10/2013 12:00:00 AM	3
ES-2011-5940123	6/1/2011 12:00:00 AM	6/4/2011 12:00:00 AM	3
ID-2014-44271	1/8/2014 12:00:00 AM	1/13/2014 12:00:00 AM	3
CA-2013-127775	6/12/2013 12:00:00 AM	6/14/2013 12:00:00 AM	3
IN-2013-38566	5/15/2013 12:00:00 AM	5/19/2013 12:00:00 AM	3
ID-2014-53623	6/4/2014 12:00:00 AM	6/8/2014 12:00:00 AM	3
IN-2014-28640	4/30/2014 12:00:00 AM	5/2/2014 12:00:00 AM	3
MX-2012-133375	7/11/2012 12:00:00 AM	7/11/2012 12:00:00 AM	3
RS-2011-2850	8/3/2011 12:00:00 AM	8/5/2011 12:00:00 AM	3
CA-2011-120838	3/23/2011 12:00:00 AM	3/26/2011 12:00:00 AM	3
ES-2011-4145029	9/14/2011 12:00:00 AM	9/14/2011 12:00:00 AM	3
IN-2013-67196	10/23/2013 12:00:00 AM	10/26/2013 12:00:00 AM	3
IN-2014-46665	2/5/2014 12:00:00 AM	2/9/2014 12:00:00 AM	3
IN-2012-49801	6/6/2012 12:00:00 AM	6/9/2012 12:00:00 AM	3
ES-2014-5400129	9/10/2014 12:00:00 AM	9/14/2014 12:00:00 AM	3
SA-2014-3040	10/22/2014 12:00:00 AM	10/26/2014 12:00:00 AM	3
MX-2014-143763	10/22/2014 12:00:00 AM	10/26/2014 12:00:00 AM	3
CA-2013-124352	10/16/2013 12:00:00 AM	10/22/2013 12:00:00 AM	3
ES-2011-5707696	4/20/2011 12:00:00 AM	4/26/2011 12:00:00 AM	3
IT-2012-4596592	9/12/2012 12:00:00 AM	9/14/2012 12:00:00 AM	3
MX-2013-127124	5/29/2013 12:00:00 AM	6/2/2013 12:00:00 AM	3
ES-2011-2511634	2/2/2011 12:00:00 AM	2/6/2011 12:00:00 AM	3
CA-2012-157084	12/19/2012 12:00:00 AM	12/24/2012 12:00:00 AM	3
ES-2013-2374863	6/19/2013 12:00:00 AM	6/24/2013 12:00:00 AM	3
IN-2013-25763	8/21/2013 12:00:00 AM	8/27/2013 12:00:00 AM	3
ES-2014-4000207	1/8/2014 12:00:00 AM	1/8/2014 12:00:00 AM	3
ES-2013-1059602	1/2/2013 12:00:00 AM	1/8/2013 12:00:00 AM	3
IN-2014-41212	6/18/2014 12:00:00 AM	6/21/2014 12:00:00 AM	3
ES-2014-4387160	1/8/2014 12:00:00 AM	1/15/2014 12:00:00 AM	3
ES-2013-3988133	12/25/2013 12:00:00 AM	12/28/2013 12:00:00 AM	3
MX-2014-100090	6/11/2014 12:00:00 AM	6/17/2014 12:00:00 AM	3
ID-2014-60665	8/13/2014 12:00:00 AM	8/18/2014 12:00:00 AM	3
ID-2012-40750	9/19/2012 12:00:00 AM	9/25/2012 12:00:00 AM	3
IN-2014-17426	6/18/2014 12:00:00 AM	6/22/2014 12:00:00 AM	3
ES-2014-4777800	11/26/2014 12:00:00 AM	11/29/2014 12:00:00 AM	3
ES-2012-3704890	9/19/2012 12:00:00 AM	9/22/2012 12:00:00 AM	3
IN-2013-42087	10/30/2013 12:00:00 AM	11/3/2013 12:00:00 AM	3
CA-2011-143371	12/28/2011 12:00:00 AM	1/3/2012 12:00:00 AM	3
US-2011-166436	5/18/2011 12:00:00 AM	5/23/2011 12:00:00 AM	3
IN-2014-17384	11/26/2014 12:00:00 AM	11/27/2014 12:00:00 AM	3
ES-2014-4478437	3/5/2014 12:00:00 AM	3/5/2014 12:00:00 AM	3
MX-2013-127705	9/25/2013 12:00:00 AM	9/29/2013 12:00:00 AM	3
CA-2012-154956	7/4/2012 12:00:00 AM	7/9/2012 12:00:00 AM	3
CA-2012-142237	7/11/2012 12:00:00 AM	7/13/2012 12:00:00 AM	3
IN-2014-63213	8/27/2014 12:00:00 AM	8/29/2014 12:00:00 AM	3
RS-2014-3840	5/28/2014 12:00:00 AM	6/2/2014 12:00:00 AM	3
MX-2014-103149	5/28/2014 12:00:00 AM	6/2/2014 12:00:00 AM	3
IT-2014-3434836	12/17/2014 12:00:00 AM	12/22/2014 12:00:00 AM	3
TZ-2014-5290	6/18/2014 12:00:00 AM	6/22/2014 12:00:00 AM	3
IN-2012-72530	10/31/2012 12:00:00 AM	11/7/2012 12:00:00 AM	3
ID-2014-83793	1/22/2014 12:00:00 AM	1/22/2014 12:00:00 AM	3
IN-2013-14675	6/26/2013 12:00:00 AM	7/1/2013 12:00:00 AM	3
IN-2014-13051	11/12/2014 12:00:00 AM	11/16/2014 12:00:00 AM	3
CA-2014-146983	9/3/2014 12:00:00 AM	9/7/2014 12:00:00 AM	3
US-2014-112347	12/3/2014 12:00:00 AM	12/7/2014 12:00:00 AM	3
CA-2014-140963	6/11/2014 12:00:00 AM	6/14/2014 12:00:00 AM	3
SF-2013-8700	1/9/2013 12:00:00 AM	1/12/2013 12:00:00 AM	3
IN-2012-53581	6/6/2012 12:00:00 AM	6/9/2012 12:00:00 AM	3
CA-2012-103177	5/30/2012 12:00:00 AM	6/1/2012 12:00:00 AM	3
EG-2011-590	12/28/2011 12:00:00 AM	1/1/2012 12:00:00 AM	3
CA-2012-104941	6/13/2012 12:00:00 AM	6/19/2012 12:00:00 AM	3
MX-2011-145520	8/24/2011 12:00:00 AM	8/28/2011 12:00:00 AM	3
MX-2013-122245	10/30/2013 12:00:00 AM	11/3/2013 12:00:00 AM	3
